2017-12-8-13-53-28    UserID [6]    Transaction Complete 
2017-12-8-13-53-28    UserID [2]    Transaction Complete 
2017-12-8-13-53-28    UserID [4]    Transaction Complete 
2017-12-8-13-53-28    UserID [3]    Transaction Complete 
2017-12-8-13-53-28    UserID [9]    Transaction Complete 
2017-12-8-13-53-28    UserID [5]    Transaction Complete 
2017-12-8-13-53-28    UserID [8]    Transaction Complete 
2017-12-8-13-53-28    UserID [7]    Transaction Complete 
2017-12-8-13-53-28    UserID [1]    Transaction Complete 
2017-12-8-13-53-28    UserID [3]    Transaction Complete 
2017-12-8-13-53-28    UserID [0]    Transaction Complete 
2017-12-8-13-53-28    UserID [2]    Transaction Complete 
2017-12-8-13-53-28    UserID [9]    Transaction Complete 
2017-12-8-13-53-28    UserID [8]    Transaction Complete 
2017-12-8-13-53-28    UserID [5]    Transaction Complete 
2017-12-8-13-53-28    UserID [7]    Transaction Complete 
2017-12-8-13-53-28    UserID [6]    Transaction Complete 
2017-12-8-13-53-28    UserID [4]    Transaction Complete 
2017-12-8-13-53-28    UserID [1]    Transaction Complete 
2017-12-8-13-53-29    UserID [0]    Transaction Complete 
2017-12-8-13-53-29    UserID [8]    Transaction Complete 
2017-12-8-13-53-29    UserID [6]    Transaction Complete 
2017-12-8-13-53-29    UserID [2]    Transaction Complete 
2017-12-8-13-53-29    UserID [9]    Transaction Complete 
2017-12-8-13-53-29    UserID [7]    Transaction Complete 
2017-12-8-13-53-29    UserID [4]    Transaction Complete 
2017-12-8-13-53-29    UserID [3]    Transaction Complete 
2017-12-8-13-53-29    UserID [5]    Transaction Complete 
2017-12-8-13-53-29    UserID [1]    Transaction Complete 
2017-12-8-13-53-29    UserID [6]    Transaction Complete 
2017-12-8-13-53-29    UserID [0]    Transaction Complete 
2017-12-8-13-53-29    UserID [5]    Transaction Complete 
2017-12-8-13-53-29    UserID [1]    Transaction Complete 
2017-12-8-13-53-29    UserID [3]    Transaction Complete 
2017-12-8-13-53-29    UserID [7]    Transaction Complete 
2017-12-8-13-53-29    UserID [9]    Transaction Complete 
2017-12-8-13-53-29    UserID [8]    Transaction Complete 
2017-12-8-13-53-29    UserID [4]    Transaction Complete 
2017-12-8-13-53-29    UserID [2]    Transaction Complete 
2017-12-8-13-53-30    UserID [3]    Transaction Complete 
2017-12-8-13-53-30    UserID [8]    Transaction Complete 
2017-12-8-13-53-30    UserID [2]    Transaction Complete 
2017-12-8-13-53-30    UserID [0]    Transaction Complete 
2017-12-8-13-53-30    UserID [9]    Transaction Complete 
2017-12-8-13-53-30    UserID [1]    Transaction Complete 
2017-12-8-13-53-30    UserID [5]    Transaction Complete 
2017-12-8-13-53-30    UserID [7]    Transaction Complete 
2017-12-8-13-53-30    UserID [6]    Transaction Complete 
2017-12-8-13-53-30    UserID [4]    Transaction Complete 
2017-12-8-13-53-30    UserID [7]    Transaction Complete 
2017-12-8-13-53-30    UserID [2]    Transaction Complete 
2017-12-8-13-53-30    UserID [6]    Transaction Complete 
2017-12-8-13-53-30    UserID [9]    Transaction Complete 
2017-12-8-13-53-30    UserID [4]    Transaction Complete 
2017-12-8-13-53-30    UserID [1]    Transaction Complete 
2017-12-8-13-53-30    UserID [3]    Transaction Complete 
2017-12-8-13-53-30    UserID [5]    Transaction Complete 
2017-12-8-13-53-30    UserID [0]    Transaction Complete 
2017-12-8-13-53-30    UserID [8]    Transaction Complete 
2017-12-8-13-53-30    UserID [7]    Transaction Complete 
2017-12-8-13-53-30    UserID [3]    Transaction Complete 
2017-12-8-13-53-30    UserID [5]    Transaction Complete 
2017-12-8-13-53-30    UserID [0]    Transaction Complete 
2017-12-8-13-53-30    UserID [9]    Transaction Complete 
2017-12-8-13-53-30    UserID [1]    Transaction Complete 
2017-12-8-13-53-30    UserID [2]    Transaction Complete 
2017-12-8-13-53-30    UserID [8]    Transaction Complete 
2017-12-8-13-53-30    UserID [4]    Transaction Complete 
2017-12-8-13-53-30    UserID [6]    Transaction Complete 
2017-12-8-13-53-31    UserID [5]    Transaction Complete 
2017-12-8-13-53-31    UserID [1]    Transaction Complete 
2017-12-8-13-53-31    UserID [3]    Transaction Complete 
2017-12-8-13-53-31    UserID [7]    Transaction Complete 
2017-12-8-13-53-31    UserID [4]    Transaction Complete 
2017-12-8-13-53-31    UserID [9]    Transaction Complete 
2017-12-8-13-53-31    UserID [6]    Transaction Complete 
2017-12-8-13-53-31    UserID [0]    Transaction Complete 
2017-12-8-13-53-31    UserID [8]    Transaction Complete 
2017-12-8-13-53-31    UserID [2]    Transaction Complete 
2017-12-8-13-53-31    UserID [2]    Transaction Complete 
2017-12-8-13-53-31    UserID [9]    Transaction Complete 
2017-12-8-13-53-31    UserID [8]    Transaction Complete 
2017-12-8-13-53-31    UserID [3]    Transaction Complete 
2017-12-8-13-53-31    UserID [6]    Transaction Complete 
2017-12-8-13-53-31    UserID [4]    Transaction Complete 
2017-12-8-13-53-31    UserID [1]    Transaction Complete 
2017-12-8-13-53-31    UserID [5]    Transaction Complete 
2017-12-8-13-53-31    UserID [7]    Transaction Complete 
2017-12-8-13-53-31    UserID [0]    Transaction Complete 
2017-12-8-13-53-32    UserID [3]    Transaction Complete 
2017-12-8-13-53-32    UserID [0]    Transaction Complete 
2017-12-8-13-53-32    UserID [7]    Transaction Complete 
2017-12-8-13-53-32    UserID [1]    Transaction Complete 
2017-12-8-13-53-32    UserID [5]    Transaction Complete 
2017-12-8-13-53-32    UserID [2]    Transaction Complete 
2017-12-8-13-53-32    UserID [6]    Transaction Complete 
2017-12-8-13-53-32    UserID [4]    Transaction Complete 
2017-12-8-13-53-32    UserID [9]    Transaction Complete 
2017-12-8-13-53-32    UserID [8]    Transaction Complete 
2017-12-8-13-53-32    UserID [3]    Transaction Complete 
2017-12-8-13-53-32    UserID [1]    Transaction Complete 
2017-12-8-13-53-32    UserID [8]    Transaction Complete 
2017-12-8-13-53-32    UserID [9]    Transaction Complete 
2017-12-8-13-53-32    UserID [7]    Transaction Complete 
2017-12-8-13-53-32    UserID [6]    Transaction Complete 
2017-12-8-13-53-32    UserID [5]    Transaction Complete 
2017-12-8-13-53-32    UserID [4]    Transaction Complete 
2017-12-8-13-53-32    UserID [0]    Transaction Complete 
2017-12-8-13-53-32    UserID [2]    Transaction Complete 
2017-12-8-13-53-33    UserID [3]    Transaction Complete 
2017-12-8-13-53-33    UserID [4]    Transaction Complete 
2017-12-8-13-53-33    UserID [7]    Transaction Complete 
2017-12-8-13-53-33    UserID [1]    Transaction Complete 
2017-12-8-13-53-33    UserID [8]    Transaction Complete 
2017-12-8-13-53-33    UserID [0]    Transaction Complete 
2017-12-8-13-53-33    UserID [5]    Transaction Complete 
2017-12-8-13-53-33    UserID [2]    Transaction Complete 
2017-12-8-13-53-33    UserID [9]    Transaction Complete 
2017-12-8-13-53-33    UserID [6]    Transaction Complete 
2017-12-8-13-53-33    UserID [8]    Transaction Complete 
2017-12-8-13-53-33    UserID [4]    Transaction Complete 
2017-12-8-13-53-33    UserID [7]    Transaction Complete 
2017-12-8-13-53-33    UserID [3]    Transaction Complete 
2017-12-8-13-53-33    UserID [0]    Transaction Complete 
2017-12-8-13-53-33    UserID [5]    Transaction Complete 
2017-12-8-13-53-33    UserID [9]    Transaction Complete 
2017-12-8-13-53-33    UserID [2]    Transaction Complete 
2017-12-8-13-53-33    UserID [6]    Transaction Complete 
2017-12-8-13-53-33    UserID [1]    Transaction Complete 
2017-12-8-13-53-33    UserID [8]    Transaction Complete 
2017-12-8-13-53-33    UserID [5]    Transaction Complete 
2017-12-8-13-53-33    UserID [6]    Transaction Complete 
2017-12-8-13-53-33    UserID [0]    Transaction Complete 
2017-12-8-13-53-33    UserID [3]    Transaction Complete 
2017-12-8-13-53-33    UserID [1]    Transaction Complete 
2017-12-8-13-53-33    UserID [9]    Transaction Complete 
2017-12-8-13-53-33    UserID [2]    Transaction Complete 
2017-12-8-13-53-33    UserID [7]    Transaction Complete 
2017-12-8-13-53-33    UserID [4]    Transaction Complete 
2017-12-8-13-53-34    UserID [8]    Transaction Complete 
2017-12-8-13-53-34    UserID [4]    Transaction Complete 
2017-12-8-13-53-34    UserID [7]    Transaction Complete 
2017-12-8-13-53-34    UserID [6]    Transaction Complete 
2017-12-8-13-53-34    UserID [0]    Transaction Complete 
2017-12-8-13-53-34    UserID [9]    Transaction Complete 
2017-12-8-13-53-34    UserID [5]    Transaction Complete 
2017-12-8-13-53-34    UserID [3]    Transaction Complete 
2017-12-8-13-53-34    UserID [1]    Transaction Complete 
2017-12-8-13-53-34    UserID [2]    Transaction Complete 
2017-12-8-13-53-34    UserID [8]    Transaction Complete 
2017-12-8-13-53-34    UserID [6]    Transaction Complete 
2017-12-8-13-53-34    UserID [3]    Transaction Complete 
2017-12-8-13-53-34    UserID [7]    Transaction Complete 
2017-12-8-13-53-34    UserID [4]    Transaction Complete 
2017-12-8-13-53-34    UserID [9]    Transaction Complete 
2017-12-8-13-53-34    UserID [2]    Transaction Complete 
2017-12-8-13-53-34    UserID [0]    Transaction Complete 
2017-12-8-13-53-34    UserID [1]    Transaction Complete 
2017-12-8-13-53-34    UserID [5]    Transaction Complete 
2017-12-8-13-53-34    UserID [8]    Transaction Complete 
2017-12-8-13-53-35    UserID [7]    Transaction Complete 
2017-12-8-13-53-35    UserID [1]    Transaction Complete 
2017-12-8-13-53-35    UserID [0]    Transaction Complete 
2017-12-8-13-53-35    UserID [9]    Transaction Complete 
2017-12-8-13-53-35    UserID [2]    Transaction Complete 
2017-12-8-13-53-35    UserID [6]    Transaction Complete 
2017-12-8-13-53-35    UserID [3]    Transaction Complete 
2017-12-8-13-53-35    UserID [4]    Transaction Complete 
2017-12-8-13-53-35    UserID [5]    Transaction Complete 
2017-12-8-13-53-35    UserID [8]    Transaction Complete 
2017-12-8-13-53-35    UserID [3]    Transaction Complete 
2017-12-8-13-53-35    UserID [6]    Transaction Complete 
2017-12-8-13-53-35    UserID [5]    Transaction Complete 
2017-12-8-13-53-35    UserID [8]    Transaction Complete 
2017-12-8-13-53-35    UserID [7]    Transaction Complete 
2017-12-8-13-53-35    UserID [2]    Transaction Complete 
2017-12-8-13-53-35    UserID [9]    Transaction Complete 
2017-12-8-13-53-35    UserID [4]    Transaction Complete 
2017-12-8-13-53-35    UserID [0]    Transaction Complete 
2017-12-8-13-53-35    UserID [1]    Transaction Complete 
2017-12-8-13-53-35    UserID [7]    Transaction Complete 
2017-12-8-13-53-35    UserID [4]    Transaction Complete 
2017-12-8-13-53-35    UserID [1]    Transaction Complete 
2017-12-8-13-53-35    UserID [6]    Transaction Complete 
2017-12-8-13-53-35    UserID [5]    Transaction Complete 
2017-12-8-13-53-35    UserID [2]    Transaction Complete 
2017-12-8-13-53-35    UserID [9]    Transaction Complete 
2017-12-8-13-53-35    UserID [8]    Transaction Complete 
2017-12-8-13-53-35    UserID [0]    Transaction Complete 
2017-12-8-13-53-35    UserID [3]    Transaction Complete 
2017-12-8-13-53-36    UserID [6]    Transaction Complete 
2017-12-8-13-53-36    UserID [9]    Transaction Complete 
2017-12-8-13-53-36    UserID [3]    Transaction Complete 
2017-12-8-13-53-36    UserID [0]    Transaction Complete 
2017-12-8-13-53-36    UserID [4]    Transaction Complete 
2017-12-8-13-53-36    UserID [7]    Transaction Complete 
2017-12-8-13-53-36    UserID [5]    Transaction Complete 
2017-12-8-13-53-36    UserID [2]    Transaction Complete 
2017-12-8-13-53-36    UserID [1]    Transaction Complete 
2017-12-8-13-53-36    UserID [8]    Transaction Complete 
2017-12-8-13-53-36    UserID [6]    Transaction Complete 
2017-12-8-13-53-36    UserID [9]    Transaction Complete 
2017-12-8-13-53-36    UserID [7]    Transaction Complete 
2017-12-8-13-53-36    UserID [1]    Transaction Complete 
2017-12-8-13-53-36    UserID [3]    Transaction Complete 
2017-12-8-13-53-36    UserID [0]    Transaction Complete 
2017-12-8-13-53-36    UserID [4]    Transaction Complete 
2017-12-8-13-53-36    UserID [2]    Transaction Complete 
2017-12-8-13-53-36    UserID [8]    Transaction Complete 
2017-12-8-13-53-36    UserID [5]    Transaction Complete 
2017-12-8-13-53-37    UserID [8]    Transaction Complete 
2017-12-8-13-53-37    UserID [2]    Transaction Complete 
2017-12-8-13-53-37    UserID [0]    Transaction Complete 
2017-12-8-13-53-37    UserID [7]    Transaction Complete 
2017-12-8-13-53-37    UserID [4]    Transaction Complete 
2017-12-8-13-53-37    UserID [6]    Transaction Complete 
2017-12-8-13-53-37    UserID [1]    Transaction Complete 
2017-12-8-13-53-37    UserID [9]    Transaction Complete 
2017-12-8-13-53-37    UserID [3]    Transaction Complete 
2017-12-8-13-53-37    UserID [5]    Transaction Complete 
2017-12-8-13-53-37    UserID [6]    Transaction Complete 
